Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Return,MA_10,MA_50,ATR_14
2023-08-22 00:00:00+05:30,1258.449951171875,1268.9749755859375,1249.5,1259.699951171875,1250.44482421875,7713044,0.0,0.0,,,,
2023-08-23 00:00:00+05:30,1262.0999755859375,1271.425048828125,1258.4749755859375,1261.0999755859375,1251.8345947265625,9517952,0.0,0.0,0.0011113951483130435,,,
2023-08-24 00:00:00+05:30,1269.949951171875,1269.949951171875,1235.5,1239.9000244140625,1230.7904052734375,14140020,0.0,0.0,-0.016810682406067756,,,
2023-08-25 00:00:00+05:30,1228.0,1252.5,1221.300048828125,1234.175048828125,1225.1075439453125,22222400,0.0,0.0,-0.004617288066143033,,,
2023-08-28 00:00:00+05:30,1236.0,1242.0,1215.550048828125,1221.875,1212.897705078125,12580826,0.0,0.0,-0.0099662109032298,,,
2023-08-29 00:00:00+05:30,1226.0250244140625,1226.7249755859375,1204.074951171875,1210.175048828125,1201.2838134765625,16876644,0.0,0.0,-0.009575407608695685,,,
2023-08-30 00:00:00+05:30,1216.0,1221.5,1207.5,1209.0250244140625,1200.142333984375,12168946,0.0,0.0,-0.0009502959222107421,,,
2023-08-31 00:00:00+05:30,1211.5,1212.5,1199.949951171875,1203.5,1194.6578369140625,21638600,0.0,0.0,-0.004569818078612675,,,
2023-09-01 00:00:00+05:30,1203.2750244140625,1212.824951171875,1200.824951171875,1206.324951171875,1197.4619140625,18112842,0.0,0.0,0.002347279743975861,,,
2023-09-04 00:00:00+05:30,1206.324951171875,1211.824951171875,1202.6500244140625,1205.3499755859375,1196.494140625,9347626,0.0,0.0,-0.0008082196965174537,1225.1125,,
2023-09-05 00:00:00+05:30,1210.0,1216.9749755859375,1206.2249755859375,1211.800048828125,1202.89697265625,8675876,0.0,0.0,0.005351203694223372,1220.322509765625,,
2023-09-06 00:00:00+05:30,1210.550048828125,1218.074951171875,1208.625,1214.3499755859375,1205.4281005859375,8200370,0.0,0.0,0.00210424711591517,1215.647509765625,,
2023-09-07 00:00:00+05:30,1210.8499755859375,1219.125,1205.5,1216.0,1207.06591796875,13652572,0.0,0.0,0.0013587717274554656,1213.2575073242188,,
2023-09-08 00:00:00+05:30,1220.0,1228.0,1211.4749755859375,1224.0999755859375,1215.1064453125,23109288,0.0,0.0,0.006661164133172193,1212.25,,17.517848423549108
2023-09-11 00:00:00+05:30,1226.0,1238.425048828125,1226.0,1237.300048828125,1228.20947265625,13271074,0.0,0.0,0.010783492774655956,1213.7925048828124,,17.0142822265625
2023-09-12 00:00:00+05:30,1241.5,1241.5,1217.9749755859375,1219.425048828125,1210.4658203125,16255666,0.0,0.0,-0.014446778707339236,1214.7175048828126,,17.769635881696427
2023-09-13 00:00:00+05:30,1220.0,1231.324951171875,1213.125,1225.5250244140625,1216.52099609375,12803338,0.0,0.0,0.005002337447307381,1216.3675048828125,,16.608921595982142
2023-09-14 00:00:00+05:30,1230.0,1232.9000244140625,1222.5,1226.6500244140625,1217.6376953125,9209636,0.0,0.0,0.0009179739112532559,1218.6825073242187,,15.123212541852679
2023-09-15 00:00:00+05:30,1234.0,1234.0,1224.75,1228.925048828125,1219.89599609375,25468592,0.0,0.0,0.0018546646303203573,1220.9425170898437,,13.894644601004464
2023-09-18 00:00:00+05:30,1220.0250244140625,1225.5,1216.0250244140625,1218.2249755859375,1209.274658203125,7516300,0.0,0.0,-0.008706855843154004,1222.2300170898438,,12.953569684709821
2023-09-20 00:00:00+05:30,1211.5250244140625,1213.800048828125,1177.5,1191.074951171875,1182.3240966796875,57081884,0.0,0.0,-0.022286543912797385,1220.1575073242188,,14.546430315290179
2023-09-21 00:00:00+05:30,1187.4749755859375,1195.050048828125,1180.0,1182.4000244140625,1173.7127685546875,12226182,0.0,0.0,-0.007283275287820801,1216.9625122070313,,14.725001743861608
2023-09-22 00:00:00+05:30,1188.0,1191.2249755859375,1175.0,1177.4749755859375,1168.823974609375,19176786,0.0,0.0,-0.004165298313965837,1213.110009765625,,15.026785714285714
2023-09-25 00:00:00+05:30,1175.199951171875,1180.3499755859375,1167.550048828125,1170.2249755859375,1161.6273193359375,14254884,0.0,0.0,-0.006157243381238131,1207.722509765625,,15.285714285714286
2023-09-26 00:00:00+05:30,1169.2750244140625,1175.0999755859375,1167.800048828125,1171.25,1162.644775390625,10087782,0.0,0.0,0.0008759208147555153,1201.1175048828125,,15.039280482700892
2023-09-27 00:00:00+05:30,1171.75,1185.9000244140625,1169.25,1184.449951171875,1175.747802734375,11722778,0.0,0.0,0.01126996898345789,1197.6199951171875,,15.553571428571429
2023-09-28 00:00:00+05:30,1191.5,1191.5,1162.5,1167.050048828125,1158.4757080078125,14518346,0.0,0.0,-0.014690280772551745,1191.7724975585938,,16.651785714285715
2023-09-29 00:00:00+05:30,1170.9000244140625,1184.550048828125,1167.050048828125,1172.5,1163.8856201171875,12342014,0.0,0.0,0.004669852143314168,1186.3574951171875,,16.721426827566965
2023-10-03 00:00:00+05:30,1164.9749755859375,1167.800048828125,1158.0,1159.074951171875,1150.5592041015625,8859056,0.0,0.0,-0.011449935034648195,1179.3724853515625,,16.533926827566965
2023-10-04 00:00:00+05:30,1154.5,1159.5,1147.550048828125,1157.074951171875,1148.5738525390625,10286386,0.0,0.0,-0.001725513952292701,1173.2574829101563,,15.707135881696429
2023-10-05 00:00:00+05:30,1159.625,1164.699951171875,1154.5,1157.050048828125,1148.5491943359375,10953682,0.0,0.0,-2.1521806970903334e-05,1169.8549926757812,,15.135707310267858
2023-10-06 00:00:00+05:30,1158.5250244140625,1162.4000244140625,1156.0250244140625,1159.0,1150.4847412109375,5431026,0.0,0.0,0.0016852781552967322,1167.514990234375,,14.84820556640625
2023-10-09 00:00:00+05:30,1154.050048828125,1155.9749755859375,1147.5,1149.125,1140.6822509765625,7576878,0.0,0.0,-0.008520276100086321,1164.6799926757812,,14.7928466796875
2023-10-10 00:00:00+05:30,1153.2750244140625,1158.949951171875,1151.875,1154.199951171875,1145.719970703125,10236032,0.0,0.0,0.004416361293919202,1163.077490234375,,14.621416364397321
2023-10-11 00:00:00+05:30,1157.2249755859375,1174.8499755859375,1156.5,1172.5250244140625,1163.910400390625,9814118,0.0,0.0,0.015876861910782303,1163.2049926757813,,13.339268275669642
2023-10-12 00:00:00+05:30,1171.925048828125,1179.675048828125,1169.074951171875,1174.699951171875,1166.0693359375,12554450,0.0,0.0,0.0018549086053829544,1162.2299926757812,,13.021414620535714
2023-10-13 00:00:00+05:30,1170.0,1178.75,1164.574951171875,1174.6500244140625,1166.019775390625,10150316,0.0,0.0,-4.250171097963662e-05,1162.989990234375,,12.874991280691964
2023-10-16 00:00:00+05:30,1172.5,1177.2750244140625,1168.0,1172.0250244140625,1163.4140625,5929036,0.0,0.0,-0.002234708164509991,1162.9424926757813,,12.623212541852679
2023-10-17 00:00:00+05:30,1178.0,1179.8499755859375,1170.6500244140625,1177.625,1168.972900390625,7928180,0.0,0.0,0.00477803414542044,1164.7974975585937,,12.758928571428571
2023-10-18 00:00:00+05:30,1177.625,1183.5,1160.5,1162.0,1153.4627685546875,8918320,0.0,0.0,-0.013268230548774018,1165.2900024414062,,13.212498256138392
2023-10-19 00:00:00+05:30,1156.0,1160.9000244140625,1150.5,1153.074951171875,1144.603271484375,12032556,0.0,0.0,-0.007680764912327831,1164.8924926757813,,11.883928571428571
2023-10-20 00:00:00+05:30,1150.0,1157.3499755859375,1148.1500244140625,1149.550048828125,1141.104248046875,8913312,0.0,0.0,-0.003056958561251877,1163.9474975585938,,11.291067940848214
2023-10-23 00:00:00+05:30,1145.0,1153.125,1127.625,1131.5999755859375,1123.2860107421875,7853962,0.0,0.0,-0.015614868844106566,1162.1949951171875,,12.412493024553571
2023-10-25 00:00:00+05:30,1125.0250244140625,1140.5999755859375,1121.5,1128.9749755859375,1120.680419921875,11620688,0.0,0.0,-0.0023197243342469864,1159.6724975585937,,12.923209054129464
2023-10-26 00:00:00+05:30,1125.5,1129.0,1110.1500244140625,1113.25,1105.07080078125,15222534,0.0,0.0,-0.013928542196230964,1153.7449951171875,,13.541067940848214
2023-10-27 00:00:00+05:30,1120.0,1136.75,1117.9749755859375,1132.9000244140625,1124.5765380859375,11771084,0.0,0.0,0.017651043713507786,1149.5650024414062,,14.426783970424108
2023-10-30 00:00:00+05:30,1137.0,1162.5,1134.9749755859375,1156.25,1147.7550048828125,16813304,0.0,0.0,0.02061079979057645,1147.725,,15.787501743861608
2023-10-31 00:00:00+05:30,1164.0,1164.0,1141.449951171875,1143.949951171875,1135.5452880859375,12808438,0.0,0.0,-0.010637880067567607,1144.9174926757812,,16.892865862165177
2023-11-01 00:00:00+05:30,1144.574951171875,1158.75,1137.5999755859375,1148.699951171875,1140.2603759765625,10309190,0.0,0.0,0.004152279560075245,1142.0249877929687,,17.092869349888392
2023-11-02 00:00:00+05:30,1156.9749755859375,1162.1500244140625,1153.9749755859375,1160.0999755859375,1151.57666015625,10562104,0.0,0.0,0.009924283884954033,1141.8349853515624,1185.5449975585936,16.919651576450892
2023-11-03 00:00:00+05:30,1163.5999755859375,1167.4749755859375,1157.875,1159.8499755859375,1151.3284912109375,8850156,0.0,0.0,-0.00021549866844339238,1142.5124877929688,1183.547998046875,16.592860630580358
2023-11-06 00:00:00+05:30,1166.1500244140625,1170.0,1162.800048828125,1169.5,1160.9075927734375,10647304,0.0,0.0,0.008320062609121104,1144.5074829101563,1181.7159985351564,16.44464111328125
2023-11-07 00:00:00+05:30,1167.0250244140625,1169.550048828125,1159.7750244140625,1161.9000244140625,1153.3634033203125,6960204,0.0,0.0,-0.006498482758390378,1147.5374877929687,1180.1559985351562,16.4857177734375
2023-11-08 00:00:00+05:30,1166.0,1170.5,1160.875,1167.949951171875,1159.3690185546875,7884494,0.0,0.0,0.005206925407255536,1151.4349853515625,1178.8314965820311,15.530360630580358
2023-11-09 00:00:00+05:30,1167.925048828125,1167.949951171875,1152.0999755859375,1155.2750244140625,1146.787109375,14513610,0.0,0.0,-0.010852285875002532,1155.6374877929688,1177.4994970703126,15.919642857142858
2023-11-10 00:00:00+05:30,1152.7750244140625,1158.175048828125,1149.0250244140625,1157.449951171875,1148.9461669921875,7734954,0.0,0.0,0.0018826051908424901,1158.09248046875,1176.4449951171875,15.91607666015625
2023-11-13 00:00:00+05:30,1161.449951171875,1162.300048828125,1155.8499755859375,1157.300048828125,1148.79736328125,3854810,0.0,0.0,-0.0001295108644638887,1158.1974853515626,1175.4104956054687,14.555367606026786
2023-11-15 00:00:00+05:30,1170.0,1180.9749755859375,1163.5,1178.2249755859375,1169.5684814453125,12220648,0.0,0.0,0.01808081385549154,1161.6249877929688,1174.9049951171876,14.439296177455358
2023-11-16 00:00:00+05:30,1175.550048828125,1187.074951171875,1173.4749755859375,1180.3499755859375,1171.6778564453125,13134910,0.0,0.0,0.0018035604778647851,1164.789990234375,1174.3854956054688,14.064296177455358
2023-11-17 00:00:00+05:30,1176.449951171875,1186.625,1176.0250244140625,1177.7750244140625,1169.121826171875,7758634,0.0,0.0,-0.0021815149956662117,1166.5574951171875,1173.8339965820312,13.480364118303571
2023-11-20 00:00:00+05:30,1174.2750244140625,1179.199951171875,1168.199951171875,1174.675048828125,1166.0445556640625,4490186,0.0,0.0,-0.0026320608959081726,1168.0400024414062,1173.0914965820311,12.300005231584821
2023-11-21 00:00:00+05:30,1183.0,1194.0,1180.0999755859375,1189.449951171875,1180.7109375,8214450,0.0,0.0,0.012577863434223513,1170.0349975585937,1172.59349609375,11.682146344866071
2023-11-22 00:00:00+05:30,1187.5,1197.2249755859375,1186.0999755859375,1194.0999755859375,1185.3267822265625,8534814,0.0,0.0,0.0039093905628238,1173.2549926757813,1172.1554956054688,10.966073172433036
2023-11-23 00:00:00+05:30,1194.0999755859375,1200.0,1194.0999755859375,1197.75,1188.9500732421875,8531542,0.0,0.0,0.003056715927216569,1176.2349975585937,1171.62849609375,10.803571428571429
2023-11-24 00:00:00+05:30,1195.800048828125,1201.300048828125,1195.5250244140625,1196.949951171875,1188.1558837890625,6749486,0.0,0.0,-0.0006679597813609162,1180.402490234375,1170.821494140625,10.530360630580358
2023-11-28 00:00:00+05:30,1196.949951171875,1199.8499755859375,1187.625,1197.199951171875,1188.404052734375,13792174,0.0,0.0,0.00020886420501975422,1184.377490234375,1170.3769921875,10.889290945870536
2023-11-29 00:00:00+05:30,1204.0,1205.9749755859375,1199.0250244140625,1200.3499755859375,1191.5308837890625,12531306,0.0,0.0,0.002631159825039253,1188.6824829101563,1169.8734912109376,10.6875
2023-11-30 00:00:00+05:30,1197.3499755859375,1200.3499755859375,1184.949951171875,1188.7249755859375,1179.9913330078125,28439984,0.0,0.0,-0.009684675500014395,1189.7324829101562,1169.114990234375,11.100001743861608
2023-12-01 00:00:00+05:30,1189.0,1198.199951171875,1188.800048828125,1197.1500244140625,1188.3544921875,14342842,0.0,0.0,0.007087466824672539,1191.4124877929687,1168.4794897460938,10.6392822265625
2023-12-04 00:00:00+05:30,1225.0,1225.0,1199.300048828125,1210.0999755859375,1201.2093505859375,15590990,0.0,0.0,0.010817316884083272,1194.6449829101562,1168.3169897460937,11.821419852120536
2023-12-05 00:00:00+05:30,1219.5,1220.425048828125,1210.824951171875,1218.875,1209.919921875,12693624,0.0,0.0,0.00725148714246826,1199.0649780273438,1168.8729907226561,12.046421595982142
2023-12-06 00:00:00+05:30,1223.550048828125,1236.4749755859375,1217.5,1230.550048828125,1221.5091552734375,16422442,0.0,0.0,0.009578544828735547,1203.1749877929688,1169.8359912109374,12.153564453125
2023-12-07 00:00:00+05:30,1230.0,1230.4749755859375,1221.0,1228.5250244140625,1219.4989013671875,8142096,0.0,0.0,-0.001645625398163153,1206.6174926757812,1170.8569921875,11.858921595982142
2023-12-08 00:00:00+05:30,1231.925048828125,1238.3499755859375,1222.5,1227.875,1218.8536376953125,10204894,0.0,0.0,-0.0005291096242606708,1209.6299926757813,1172.0099926757812,12.233921595982142
2023-12-11 00:00:00+05:30,1228.0,1233.800048828125,1226.199951171875,1229.675048828125,1220.6405029296875,7066138,0.0,0.0,0.0014659870329838398,1212.9025024414063,1173.1784936523438,11.991071428571429
2023-12-12 00:00:00+05:30,1230.0,1232.4749755859375,1210.074951171875,1212.0250244140625,1203.1201171875,9197124,0.0,0.0,-0.014353405341421599,1214.385009765625,1173.7299951171874,12.598214285714286
2023-12-13 00:00:00+05:30,1211.0,1219.175048828125,1203.1500244140625,1216.9749755859375,1208.03369140625,10031182,0.0,0.0,0.004084033804721221,1216.047509765625,1174.7284936523438,12.948216029575892
2023-12-14 00:00:00+05:30,1227.0,1237.4749755859375,1221.324951171875,1232.074951171875,1223.0228271484375,16972354,0.0,0.0,0.012407794645627135,1220.3825073242188,1175.9199926757813,13.68035888671875
2023-12-15 00:00:00+05:30,1239.0,1250.0,1235.0250244140625,1247.800048828125,1238.63232421875,15932152,0.0,0.0,0.012763101499055018,1225.447509765625,1177.6944946289063,14.337498256138392
2023-12-18 00:00:00+05:30,1247.800048828125,1267.449951171875,1245.4749755859375,1260.5,1251.239013671875,14165188,0.0,0.0,0.010177873597458253,1230.4875122070312,1179.7629956054689,15.033926827566964
2023-12-19 00:00:00+05:30,1277.5,1286.949951171875,1262.5999755859375,1279.050048828125,1269.6527099609375,16820604,0.0,0.0,0.014716421125049672,1236.5050170898437,1182.2029956054687,16.276785714285715
2023-12-20 00:00:00+05:30,1285.5250244140625,1299.425048828125,1260.0,1263.574951171875,1254.2913818359375,17736722,0.0,0.0,-0.01209889923418428,1239.8075073242187,1184.2944946289062,17.99285888671875
2023-12-21 00:00:00+05:30,1263.5,1286.75,1259.125,1281.2750244140625,1271.8614501953125,13765454,0.0,0.0,0.014007932988677751,1245.0825073242188,1186.9374951171876,19.294651576450892
2023-12-22 00:00:00+05:30,1279.800048828125,1290.449951171875,1273.824951171875,1282.5250244140625,1273.102294921875,16541784,0.0,0.0,0.0009755907015915888,1250.547509765625,1189.5039965820313,18.646440778459823
2023-12-26 00:00:00+05:30,1284.0,1295.9749755859375,1281.3499755859375,1289.0250244140625,1279.554443359375,7465664,0.0,0.0,0.005068127230476227,1256.4825073242187,1191.8339965820312,19.005362374441965
2023-12-27 00:00:00+05:30,1291.0,1299.949951171875,1286.550048828125,1293.425048828125,1283.9222412109375,9204156,0.0,0.0,0.003413451508486043,1264.622509765625,1194.2084985351562,18.607142857142858
2023-12-28 00:00:00+05:30,1294.9000244140625,1306.0,1293.425048828125,1302.7750244140625,1293.2034912109375,12302636,0.0,0.0,0.007228849939475701,1273.2025146484375,1196.7709985351562,18.828569684709823
2023-12-29 00:00:00+05:30,1305.550048828125,1307.0,1289.6500244140625,1292.4749755859375,1282.97900390625,10864584,0.0,0.0,-0.007906237558367057,1279.2425170898437,1199.1799975585936,18.935712541852677
2024-01-01 00:00:00+05:30,1290.2750244140625,1303.425048828125,1286.574951171875,1295.125,1285.609619140625,4030540,0.0,0.0,0.0020503487217313765,1283.9750122070313,1201.5299975585938,19.596426827566965
2024-01-02 00:00:00+05:30,1292.5,1307.5,1286.5,1305.8499755859375,1296.255859375,7448800,0.0,0.0,0.008281035101582956,1288.510009765625,1204.4069970703124,19.496425083705358
2024-01-03 00:00:00+05:30,1305.0,1317.0,1288.5999755859375,1291.6500244140625,1282.16015625,9037536,0.0,0.0,-0.01087410608979289,1289.7700073242188,1207.1784985351562,20.380353655133927
2024-01-04 00:00:00+05:30,1294.0,1304.925048828125,1289.550048828125,1298.324951171875,1288.7860107421875,9612778,0.0,0.0,0.005167751814846744,1293.2450073242187,1210.1539965820311,20.324994768415177
2024-01-05 00:00:00+05:30,1301.449951171875,1309.925048828125,1299.0,1303.8499755859375,1294.2705078125,8086406,0.0,0.0,0.004255501990526822,1295.5025024414062,1213.5989965820313,20.035714285714285
2024-01-08 00:00:00+05:30,1305.0,1315.9749755859375,1284.4749755859375,1293.675048828125,1284.1702880859375,7734652,0.0,0.0,-0.007803755760504516,1296.6175048828125,1216.892998046875,20.716073172433035
2024-01-09 00:00:00+05:30,1300.0,1303.4000244140625,1288.5999755859375,1290.25,1280.7705078125,5403074,0.0,0.0,-0.002647534117031669,1296.7400024414062,1220.432998046875,20.033935546875
2024-01-10 00:00:00+05:30,1288.5,1329.5,1287.5250244140625,1325.050048828125,1315.3148193359375,11102740,0.0,0.0,0.026971554991765068,1299.9025024414063,1224.2759985351563,20.216073172433035
2024-01-11 00:00:00+05:30,1329.5,1362.5,1328.5,1359.9000244140625,1349.9088134765625,23725852,0.0,0.0,0.0263008749116751,1305.6150024414062,1228.3489990234375,20.671430315290177
2024-01-12 00:00:00+05:30,1359.9000244140625,1373.324951171875,1345.75,1370.7249755859375,1360.6541748046875,15012164,0.0,0.0,0.007960108079664963,1313.4400024414062,1232.8844995117188,21.453569684709823
2024-01-15 00:00:00+05:30,1375.0,1396.449951171875,1366.0,1394.125,1383.88232421875,8610594,0.0,0.0,0.017071276026074944,1323.3400024414063,1237.7930004882812,22.58392333984375
2024-01-16 00:00:00+05:30,1389.9749755859375,1396.300048828125,1370.5,1374.625,1364.5255126953125,9069024,0.0,0.0,-0.01398726799964134,1330.2175048828126,1242.0835009765624,23.469648088727677
2024-01-17 00:00:00+05:30,1359.5,1386.2750244140625,1355.0250244140625,1361.574951171875,1351.5712890625,12197382,0.0,0.0,-0.009493533747840344,1337.2099975585938,1246.1180004882813,24.803580147879465
2024-01-18 00:00:00+05:30,1351.4000244140625,1371.0,1351.25,1367.949951171875,1357.8995361328125,10279438,0.0,0.0,0.0046820779087579645,1344.1724975585937,1250.0869995117187,24.975010463169642
2024-01-19 00:00:00+05:30,1376.0,1376.0,1359.0,1367.449951171875,1357.4031982421875,10422704,0.0,0.0,-0.00036551044836963253,1350.5324951171874,1254.197998046875,24.9857177734375
2024-01-23 00:00:00+05:30,1371.75,1371.75,1322.550048828125,1328.574951171875,1318.8138427734375,20055420,0.0,0.0,-0.0284288283945493,1354.0224853515624,1257.410498046875,27.0
2024-01-24 00:00:00+05:30,1335.2249755859375,1349.5,1323.925048828125,1343.875,1334.00146484375,21919128,0.0,0.0,0.011516135250502435,1359.3849853515626,1261.1824975585937,26.798209054129465
2024-01-25 00:00:00+05:30,1342.949951171875,1364.1500244140625,1335.199951171875,1353.074951171875,1343.1337890625,11808872,0.0,0.0,0.006845838468514609,1362.1874755859376,1265.0949975585938,27.767857142857142
2024-01-29 00:00:00+05:30,1364.5,1452.5,1360.175048828125,1448.050048828125,1437.4111328125,23893438,0.0,0.0,0.0701920448486566,1371.0024780273438,1270.9099975585937,33.58213588169643
2024-01-30 00:00:00+05:30,1459.949951171875,1459.9749755859375,1404.425048828125,1407.625,1397.2830810546875,14093978,0.0,0.0,-0.027916886478364544,1374.69248046875,1275.497998046875,35.29998779296875
2024-01-31 00:00:00+05:30,1404.0,1434.25,1402.5,1426.625,1416.1435546875,15130226,0.0,0.0,0.013497913151585106,1377.94248046875,1280.4234985351563,36.51069859095982
2024-02-01 00:00:00+05:30,1435.0,1443.3499755859375,1418.050048828125,1426.6500244140625,1416.1683349609375,13349362,0.0,0.0,1.7540989441844346e-05,1383.1449829101562,1285.4009985351563,35.31962367466518
2024-02-02 00:00:00+05:30,1433.175048828125,1474.9000244140625,1433.175048828125,1457.699951171875,1446.9901123046875,19652588,0.0,0.0,0.021764221236084236,1392.7574829101563,1291.0614965820312,35.871407645089285
2024-02-05 00:00:00+05:30,1460.75,1470.5,1431.5250244140625,1439.0250244140625,1428.452392578125,8814432,0.0,0.0,-0.012811228224847926,1399.864990234375,1296.052998046875,36.685695103236604
2024-02-06 00:00:00+05:30,1441.8499755859375,1441.8499755859375,1419.824951171875,1427.800048828125,1417.309814453125,9047984,0.0,0.0,-0.007800403325514127,1405.9,1300.7269995117188,36.083914620535715
2024-02-07 00:00:00+05:30,1435.925048828125,1449.5,1429.25,1442.1500244140625,1431.554443359375,9296568,0.0,0.0,0.010050409787921932,1417.2575073242188,1305.615,35.68748256138393
2024-02-08 00:00:00+05:30,1450.0,1459.4749755859375,1427.5250244140625,1450.125,1439.4708251953125,14694634,0.0,0.0,0.005529920917331621,1427.8825073242188,1310.6785009765624,35.737479073660715
2024-02-09 00:00:00+05:30,1454.0,1471.9749755859375,1450.949951171875,1460.75,1450.0177001953125,12556798,0.0,0.0,0.007326954572881572,1438.6500122070313,1315.949501953125,35.82855224609375
2024-02-12 00:00:00+05:30,1460.75,1461.0,1442.3499755859375,1452.3499755859375,1441.679443359375,6674430,0.0,0.0,-0.005750487362014334,1439.0800048828125,1320.989501953125,35.9464111328125
2024-02-13 00:00:00+05:30,1455.5,1479.0,1454.0,1465.0999755859375,1454.3358154296875,7715594,0.0,0.0,0.008778875762955218,1444.8275024414063,1326.517001953125,34.217843191964285
2024-02-14 00:00:00+05:30,1457.5,1483.6500244140625,1457.5,1481.375,1470.4912109375,7117888,0.0,0.0,0.011108473609491076,1450.3025024414062,1332.2015014648437,34.258919852120535
2024-02-15 00:00:00+05:30,1483.3499755859375,1484.7249755859375,1466.5250244140625,1470.5999755859375,1459.7952880859375,10006782,0.0,0.0,-0.007273664274111913,1454.6974975585938,1337.4115014648437,33.491053989955354
2024-02-16 00:00:00+05:30,1476.4749755859375,1477.0,1458.550048828125,1460.574951171875,1449.843994140625,9767498,0.0,0.0,-0.006816962179037267,1454.9849975585937,1342.2455004882813,28.214268275669642
2024-02-19 00:00:00+05:30,1462.050048828125,1479.5,1453.5250244140625,1474.0,1463.17041015625,6729828,0.0,0.0,0.00919161924374623,1458.4824951171875,1347.1144995117188,26.101771763392858
2024-02-20 00:00:00+05:30,1475.0250244140625,1475.5,1461.800048828125,1471.0250244140625,1460.2174072265625,7117496,0.0,0.0,-0.0020183009402561236,1462.8049926757812,1351.9644995117187,24.812482561383927
2024-02-21 00:00:00+05:30,1474.0,1488.5250244140625,1457.550048828125,1467.699951171875,1456.916748046875,12720292,0.0,0.0,-0.0022603784347665634,1465.3599853515625,1356.7609985351562,25.217843191964285
2024-02-22 00:00:00+05:30,1468.1500244140625,1484.949951171875,1458.0,1481.75,1470.8634033203125,18493728,0.0,0.0,0.009572834568064792,1468.5224853515624,1361.8024975585938,24.162484305245535
2024-02-23 00:00:00+05:30,1489.5,1497.550048828125,1483.3499755859375,1493.625,1482.6512451171875,14438584,0.0,0.0,0.008014172431246802,1471.8099853515625,1367.4344970703125,22.392848423549108
2024-02-26 00:00:00+05:30,1493.550048828125,1494.5250244140625,1482.5,1487.324951171875,1476.3974609375,7513106,0.0,0.0,-0.0042179588773119114,1475.3074829101563,1372.8414965820311,21.678562709263392
